ST_NUM,ST_NAME,CITY,ZIP_CODE,TOTAL_VALUE,Year,long,lat
54.0,ST GERMAIN ST,BOSTON,2115,"1,371,252.00",1/1/2021,-71.0849102,42.3457476
52.0,ST GERMAIN ST,BOSTON,2115,"1,344,500.00",1/1/2021,-71.08499139999999,42.3457336
50.0,ST GERMAIN ST,BOSTON,2115,"1,416,800.00",1/1/2021,-71.0850495,42.3457714
48.0,ST GERMAIN ST,BOSTON,2115,"1,367,832.00",1/1/2021,-71.0851307,42.3457945
46.0,ST GERMAIN ST,BOSTON,2115,"1,551,800.00",1/1/2021,-71.08521189999999,42.3457991
44.0,ST GERMAIN ST,BOSTON,2115,"1,367,832.00",1/1/2021,-71.08527,42.3458183
42.0,ST GERMAIN ST,BOSTON,2115,"1,367,832.00",1/1/2021,-71.08535119999999,42.3458228
40.0,ST GERMAIN ST,BOSTON,2115,"1,367,832.00",1/1/2021,-71.0854092,42.345842
38.0,ST GERMAIN ST,BOSTON,2115,"1,367,832.00",1/1/2021,-71.0855021,42.3458207
36.0,ST GERMAIN ST,BOSTON,2115,"1,367,832.00",1/1/2021,-71.0855833,42.3458439
34.0,ST GERMAIN ST,BOSTON,2115,"1,367,832.00",1/1/2021,-71.0856414,42.3458445
32.0,ST GERMAIN ST,BOSTON,2115,"1,367,832.00",1/1/2021,-71.0856994,42.3458822
30.0,ST GERMAIN ST,BOSTON,2115,"1,367,832.00",1/1/2021,-71.08578059999999,42.3459054
28.0,ST GERMAIN ST,BOSTON,2115,"1,367,832.00",1/1/2021,-71.0858619,42.34591
26.0,ST GERMAIN ST,BOSTON,2115,"1,367,832.00",1/1/2021,-71.0859199,42.3459291
24.0,ST GERMAIN ST,BOSTON,2115,"1,367,832.00",1/1/2021,-71.08601279999999,42.3459078
22.0,ST GERMAIN ST,BOSTON,2115,"1,367,832.00",1/1/2021,-71.0860719,42.3459352
20.0,ST GERMAIN ST,BOSTON,2115,"1,367,832.00",1/1/2021,-71.086152,42.34593160000001
18.0,ST GERMAIN ST,BOSTON,2115,"1,367,832.00",1/1/2021,-71.0862101,42.3459693
16.0,ST GERMAIN ST,BOSTON,2115,"1,367,832.00",1/1/2021,-71.0862913,42.3459554
14.0,ST GERMAIN ST,BOSTON,2115,"1,367,832.00",1/1/2021,-71.08637259999999,42.3459785
12.0,ST GERMAIN ST,BOSTON,2115,"1,367,832.00",1/1/2021,-71.0864306,42.3459791
10.0,ST GERMAIN ST,BOSTON,2115,"1,367,832.00",1/1/2021,-71.0865118,42.34600229999999
8.0,ST GERMAIN ST,BOSTON,2115,"1,310,839.00",1/1/2021,-71.0865815,42.3460141
161.0,ST BOTOLPH ST,BOSTON,"2,115.00","3,261,100.00",1/1/2022,-71.0828646,42.3434138
169.0,ST BOTOLPH ST,BOSTON,"2,115.00","2,657,000.00",1/1/2022,-71.08294579999999,42.3433813
171.0,ST BOTOLPH ST,BOSTON,"2,115.00","1,856,600.00",1/1/2022,-71.0829923,42.3433149
173.0,ST BOTOLPH ST,BOSTON,"2,115.00","2,112,300.00",1/1/2022,-71.0830735,42.3432823
175.0,ST BOTOLPH ST,BOSTON,"2,115.00",0.00,1/1/2022,-71.0831264,42.3432823
175.0,ST BOTOLPH ST,BOSTON,"2,115.00","784,500.00",1/1/2022,-71.0831264,42.3432823
175.0,ST BOTOLPH ST,BOSTON,"2,115.00","814,900.00",1/1/2022,-71.0831264,42.3432823
175.0,ST BOTOLPH ST,BOSTON,"2,115.00","904,900.00",1/1/2022,-71.0831264,42.3432823
175.0,ST BOTOLPH ST,BOSTON,"2,115.00","1,014,900.00",1/1/2022,-71.0831264,42.3432823
177.0,ST BOTOLPH ST,BOSTON,"2,115.00","2,746,800.00",1/1/2022,-71.0831315,42.3432644
179.0,ST BOTOLPH ST,BOSTON,"2,115.00","2,316,100.00",1/1/2022,-71.08322439999999,42.3431688
181.0,ST BOTOLPH ST,BOSTON,"2,115.00",0.00,1/1/2022,-71.08322439999999,42.34309469999999
181.0,ST BOTOLPH ST,BOSTON,"2,115.00","521,300.00",1/1/2022,-71.08322439999999,42.34309469999999
181.0,ST BOTOLPH ST,BOSTON,"2,115.00","473,300.00",1/1/2022,-71.08322439999999,42.34309469999999
181.0,ST BOTOLPH ST,BOSTON,"2,115.00","577,700.00",1/1/2022,-71.08322439999999,42.34309469999999
181.0,ST BOTOLPH ST,BOSTON,"2,115.00","478,100.00",1/1/2022,-71.08322439999999,42.34309469999999
181.0,ST BOTOLPH ST,BOSTON,"2,115.00","592,900.00",1/1/2022,-71.08322439999999,42.34309469999999
181.0,ST BOTOLPH ST,BOSTON,"2,115.00","804,900.00",1/1/2022,-71.08322439999999,42.34309469999999
183.0,ST BOTOLPH ST,BOSTON,"2,115.00","2,101,100.00",1/1/2022,-71.0832326,42.34305459999999
185.0,ST BOTOLPH ST,BOSTON,"2,115.00","2,890,400.00",1/1/2022,-71.0833966,42.3431416
187.0,ST BOTOLPH ST,BOSTON,"2,115.00","2,561,500.00",1/1/2022,-71.08336369999999,42.3429698
189.0,ST BOTOLPH ST,BOSTON,"2,115.00","2,838,400.00",1/1/2022,-71.0834565,42.3429486
191.0,ST BOTOLPH ST,BOSTON,"2,115.00",0.00,1/1/2022,-71.0835029,42.3428822
191.0,ST BOTOLPH ST,BOSTON,"2,115.00","880,000.00",1/1/2022,-71.0835029,42.3428822
191.0,ST BOTOLPH ST,BOSTON,"2,115.00","924,000.00",1/1/2022,-71.0835029,42.3428822
191.0,ST BOTOLPH ST,BOSTON,"2,115.00","1,056,000.00",1/1/2022,-71.0835029,42.3428822
191.0,ST BOTOLPH ST,BOSTON,"2,115.00","872,700.00",1/1/2022,-71.0835029,42.3428822
193.0,ST BOTOLPH ST,BOSTON,"2,115.00",0.00,1/1/2022,-71.0835732,42.3428601
193.0,ST BOTOLPH ST,BOSTON,"2,115.00","859,300.00",1/1/2022,-71.0835732,42.3428601
193.0,ST BOTOLPH ST,BOSTON,"2,115.00","863,800.00",1/1/2022,-71.0835732,42.3428601
193.0,ST BOTOLPH ST,BOSTON,"2,115.00","971,100.00",1/1/2022,-71.0835732,42.3428601
193.0,ST BOTOLPH ST,BOSTON,"2,115.00","1,011,800.00",1/1/2022,-71.0835732,42.3428601
193.0,ST BOTOLPH ST,BOSTON,"2,115.00","1,317,900.00",1/1/2022,-71.0835732,42.3428601
195.0,ST BOTOLPH ST,BOSTON,"2,115.00",0.00,1/1/2022,-71.0835474,42.3427803
195.0,ST BOTOLPH ST,BOSTON,"2,115.00","612,100.00",1/1/2022,-71.0835474,42.3427803
195.0,ST BOTOLPH ST,BOSTON,"2,115.00","828,500.00",1/1/2022,-71.0835474,42.3427803
195.0,ST BOTOLPH ST,BOSTON,"2,115.00","837,800.00",1/1/2022,-71.0835474,42.3427803
195.0,ST BOTOLPH ST,BOSTON,"2,115.00","778,900.00",1/1/2022,-71.0835474,42.3427803
195.0,ST BOTOLPH ST,BOSTON,"2,115.00","1,073,100.00",1/1/2022,-71.0835474,42.3427803
197.0,ST BOTOLPH ST,BOSTON,"2,115.00",0.00,1/1/2022,-71.083677,42.3427726
197.0,ST BOTOLPH ST,BOSTON,"2,115.00","675,500.00",1/1/2022,-71.083677,42.3427726
197.0,ST BOTOLPH ST,BOSTON,"2,115.00","629,200.00",1/1/2022,-71.083677,42.3427726
197.0,ST BOTOLPH ST,BOSTON,"2,115.00","593,500.00",1/1/2022,-71.083677,42.3427726
197.0,ST BOTOLPH ST,BOSTON,"2,115.00","823,400.00",1/1/2022,-71.083677,42.3427726
197.0,ST BOTOLPH ST,BOSTON,"2,115.00","868,000.00",1/1/2022,-71.083677,42.3427726
197.0,ST BOTOLPH ST,BOSTON,"2,115.00","1,123,500.00",1/1/2022,-71.083677,42.3427726
199.0,ST BOTOLPH ST,BOSTON,"2,115.00","4,532,500.00",1/1/2022,-71.083772,42.342762
15.0,ST GERMAIN ST,BOSTON,2115,"1,644,600",1/1/2022,-71.0863842,42.3457113
17.0,ST GERMAIN ST,BOSTON,2115,"1,237,999",1/1/2022,-71.0862913,42.34569550000001
19.0,ST GERMAIN ST,BOSTON,2115,"1,237,999",1/1/2022,-71.08601279999999,42.3456479
21.0,ST GERMAIN ST,BOSTON,2115,"1,237,999",1/1/2022,-71.0861408,42.3456682
23.0,ST GERMAIN ST,BOSTON,2115,"1,237,999",1/1/2022,-71.08606619999999,42.3456575
25.0,ST GERMAIN ST,BOSTON,2115,"1,237,999",1/1/2022,-71.0859931,42.3456474
27.0,ST GERMAIN ST,BOSTON,2115,"1,451,100",1/1/2022,-71.0859199,42.3456321
29.0,ST GERMAIN ST,BOSTON,2115,"1,392,185",1/1/2022,-71.0858271,42.3456534
31.0,ST GERMAIN ST,BOSTON,2115,"1,392,185",1/1/2022,-71.085769,42.3456156
33.0,ST GERMAIN ST,BOSTON,2115,"1,392,185",1/1/2022,-71.0856878,42.3455925
35.0,ST GERMAIN ST,BOSTON,2115,"1,392,185",1/1/2022,-71.0855949,42.3455767
37.0,ST GERMAIN ST,BOSTON,2115,"1,393,312",1/1/2022,-71.0855021,42.345598
39.0,ST GERMAIN ST,BOSTON,2115,"1,392,185",1/1/2022,-71.0854441,42.3455602
41.0,ST GERMAIN ST,BOSTON,2115,"1,392,185",1/1/2022,-71.0853628,42.3455371
43.0,ST GERMAIN ST,BOSTON,2115,"1,237,999",1/1/2022,-71.08527,42.3455584
45.0,ST GERMAIN ST,BOSTON,2115,"1,237,999",1/1/2022,-71.08521189999999,42.3455392
47.0,ST GERMAIN ST,BOSTON,2115,"1,237,999",1/1/2022,-71.08508429999999,42.3455267
49.0,ST GERMAIN ST,BOSTON,2115,"1,683,500",1/1/2022,-71.0850109,42.3455061
51.0,ST GERMAIN ST,BOSTON,2115,"1,237,999",1/1/2022,-71.08499139999999,42.3455108
53.0,ST GERMAIN ST,BOSTON,2115,"1,237,999",1/1/2022,-71.0849102,42.3454877
55.0,ST GERMAIN ST,BOSTON,2115,"1,237,999",1/1/2022,-71.0848405,42.3454758
57.0,ST GERMAIN ST,BOSTON,2115,"1,237,999",1/1/2022,-71.0847593,42.3454712
59.0,ST GERMAIN ST,BOSTON,2115,"1,237,999",1/1/2022,-71.0846262,42.3454683
61.0,ST GERMAIN ST,BOSTON,2115,"1,237,999",1/1/2022,-71.0845916,42.3455108
63.0,ST GERMAIN ST,BOSTON,2115,"1,237,999",1/1/2022,-71.08453879999999,42.34544289999999
65.0,ST GERMAIN ST,BOSTON,2115,"1,237,999",1/1/2022,-71.0844807,42.3454237
67.0,ST GERMAIN ST,BOSTON,2115,"4,020,121",1/1/2022,-71.0842718,42.3453695
60.0,ST GERMAIN ST,BOSTON,2115,"1,664,546",1/1/2022,-71.0847361,42.34574569999999
58.0,ST GERMAIN ST,BOSTON,2115,"1,660,044",1/1/2022,-71.0847379,42.3457395
56.0,ST GERMAIN ST,BOSTON,2115,"1,341,541",1/1/2022,-71.08485209999999,42.3457098
54.0,ST GERMAIN ST,BOSTON,2115,"1,353,920",1/1/2022,-71.0849102,42.3457476
52.0,ST GERMAIN ST,BOSTON,2115,"1,351,400",1/1/2022,-71.08499139999999,42.3457336
50.0,ST GERMAIN ST,BOSTON,2115,"1,487,700",1/1/2022,-71.0850495,42.3457714
48.0,ST GERMAIN ST,BOSTON,2115,"1,350,544",1/1/2022,-71.0851307,42.3457945
46.0,ST GERMAIN ST,BOSTON,2115,"1,629,400",1/1/2022,-71.08521189999999,42.3457991
44.0,ST GERMAIN ST,BOSTON,2115,"1,350,544",1/1/2022,-71.08527,42.3458183
42.0,ST GERMAIN ST,BOSTON,2115,"1,350,544",1/1/2022,-71.08535119999999,42.3458228
40.0,ST GERMAIN ST,BOSTON,2115,"1,350,544",1/1/2022,-71.0854092,42.345842
38.0,ST GERMAIN ST,BOSTON,2115,"1,350,544",1/1/2022,-71.0855021,42.3458207
36.0,ST GERMAIN ST,BOSTON,2115,"1,350,544",1/1/2022,-71.0855833,42.3458439
34.0,ST GERMAIN ST,BOSTON,2115,"1,350,544",1/1/2022,-71.0856414,42.3458445
32.0,ST GERMAIN ST,BOSTON,2115,"1,350,544",1/1/2022,-71.0856994,42.3458822
30.0,ST GERMAIN ST,BOSTON,2115,"1,350,544",1/1/2022,-71.08578059999999,42.3459054
28.0,ST GERMAIN ST,BOSTON,2115,"1,350,544",1/1/2022,-71.0858619,42.34591
26.0,ST GERMAIN ST,BOSTON,2115,"1,350,544",1/1/2022,-71.0859199,42.3459291
24.0,ST GERMAIN ST,BOSTON,2115,"1,350,544",1/1/2022,-71.08601279999999,42.3459078
22.0,ST GERMAIN ST,BOSTON,"2,115.00","1,350,544.00",1/1/2022,-71.0860719,42.3459352
20.0,ST GERMAIN ST,BOSTON,"2,115.00","1,350,544.00",1/1/2022,-71.086152,42.34593160000001
18.0,ST GERMAIN ST,BOSTON,"2,115.00","1,350,544.00",1/1/2022,-71.0862101,42.3459693
16.0,ST GERMAIN ST,BOSTON,"2,115.00","1,350,544.00",1/1/2022,-71.0862913,42.3459554
14.0,ST GERMAIN ST,BOSTON,"2,115.00","1,350,544.00",1/1/2022,-71.08637259999999,42.3459785
12.0,ST GERMAIN ST,BOSTON,"2,115.00","1,350,544.00",1/1/2022,-71.0864306,42.3459791
10.0,ST GERMAIN ST,BOSTON,"2,115.00","1,350,544.00",1/1/2022,-71.0865118,42.34600229999999
8.0,ST GERMAIN ST,BOSTON,"2,115.00","1,294,271.00",1/1/2022,-71.0865815,42.3460141
161.0,St Botolph ST,BOSTON,2115,3496200,1/1/2023,-71.0828646,42.3434138
169.0,St Botolph ST,BOSTON,2115,2738800,1/1/2023,-71.08294579999999,42.3433813
171.0,St Botolph ST,BOSTON,2115,1856600,1/1/2023,-71.0829923,42.3433149
173.0,St Botolph ST,BOSTON,2115,2193600,1/1/2023,-71.0830735,42.3432823
175.0,St Botolph ST,BOSTON,2115,0,1/1/2023,-71.0831264,42.3432823
175.0,St Botolph ST,BOSTON,2115,823700,1/1/2023,-71.0831264,42.3432823
175.0,St Botolph ST,BOSTON,2115,855700,1/1/2023,-71.0831264,42.3432823
175.0,St Botolph ST,BOSTON,2115,950200,1/1/2023,-71.0831264,42.3432823
175.0,St Botolph ST,BOSTON,2115,1065600,1/1/2023,-71.0831264,42.3432823
177.0,St Botolph ST,BOSTON,2115,2829900,1/1/2023,-71.0831315,42.3432644
179.0,St Botolph ST,BOSTON,2115,2458000,1/1/2023,-71.08322439999999,42.3431688
181.0,St Botolph ST,BOSTON,2115,0,1/1/2023,-71.08322439999999,42.34309469999999
181.0,St Botolph ST,BOSTON,2115,547400,1/1/2023,-71.08322439999999,42.34309469999999
181.0,St Botolph ST,BOSTON,2115,497000,1/1/2023,-71.08322439999999,42.34309469999999
181.0,St Botolph ST,BOSTON,2115,606600,1/1/2023,-71.08322439999999,42.34309469999999
181.0,St Botolph ST,BOSTON,2115,502000,1/1/2023,-71.08322439999999,42.34309469999999
181.0,St Botolph ST,BOSTON,2115,622500,1/1/2023,-71.08322439999999,42.34309469999999
181.0,St Botolph ST,BOSTON,2115,845100,1/1/2023,-71.08322439999999,42.34309469999999
183.0,St Botolph ST,BOSTON,2115,2176300,1/1/2023,-71.0832326,42.34305459999999
185.0,St Botolph ST,BOSTON,2115,2979500,1/1/2023,-71.0833966,42.3431416
187.0,St Botolph ST,BOSTON,2115,2711300,1/1/2023,-71.08336369999999,42.3429698
189.0,St Botolph ST,BOSTON,2115,2923200,1/1/2023,-71.0834565,42.3429486
191.0,St Botolph ST,BOSTON,2115,0,1/1/2023,-71.0835029,42.3428822
191.0,St Botolph ST,BOSTON,2115,924000,1/1/2023,-71.0835029,42.3428822
191.0,St Botolph ST,BOSTON,2115,970200,1/1/2023,-71.0835029,42.3428822
191.0,St Botolph ST,BOSTON,2115,1108800,1/1/2023,-71.0835029,42.3428822
191.0,St Botolph ST,BOSTON,2115,916300,1/1/2023,-71.0835029,42.3428822
193.0,St Botolph ST,BOSTON,2115,0,1/1/2023,-71.0835732,42.3428601
193.0,St Botolph ST,BOSTON,2115,890900,1/1/2023,-71.0835732,42.3428601
193.0,St Botolph ST,BOSTON,2115,907000,1/1/2023,-71.0835732,42.3428601
193.0,St Botolph ST,BOSTON,2115,1019600,1/1/2023,-71.0835732,42.3428601
193.0,St Botolph ST,BOSTON,2115,1062400,1/1/2023,-71.0835732,42.3428601
193.0,St Botolph ST,BOSTON,2115,1383800,1/1/2023,-71.0835732,42.3428601
195.0,St Botolph ST,BOSTON,2115,0,1/1/2023,-71.0835474,42.3427803
195.0,St Botolph ST,BOSTON,2115,642700,1/1/2023,-71.0835474,42.3427803
195.0,St Botolph ST,BOSTON,2115,869900,1/1/2023,-71.0835474,42.3427803
195.0,St Botolph ST,BOSTON,2115,879700,1/1/2023,-71.0835474,42.3427803
195.0,St Botolph ST,BOSTON,2115,817900,1/1/2023,-71.0835474,42.3427803
195.0,St Botolph ST,BOSTON,2115,1126800,1/1/2023,-71.0835474,42.3427803
197.0,St Botolph ST,BOSTON,2115,0,1/1/2023,-71.083677,42.3427726
197.0,St Botolph ST,BOSTON,2115,709300,1/1/2023,-71.083677,42.3427726
197.0,St Botolph ST,BOSTON,2115,660700,1/1/2023,-71.083677,42.3427726
197.0,St Botolph ST,BOSTON,2115,623100,1/1/2023,-71.083677,42.3427726
197.0,St Botolph ST,BOSTON,2115,864500,1/1/2023,-71.083677,42.3427726
197.0,St Botolph ST,BOSTON,2115,911400,1/1/2023,-71.083677,42.3427726
197.0,St Botolph ST,BOSTON,2115,1179700,1/1/2023,-71.083677,42.3427726
199.0,St Botolph ST,BOSTON,2115,4798600,1/1/2023,-71.083772,42.342762
15.0,ST GERMAIN ST,BOSTON,2115,1694800,1/1/2023,-71.0863842,42.3457113
17.0,ST GERMAIN ST,BOSTON,2115,1276157,1/1/2023,-71.0862913,42.34569550000001
19.0,ST GERMAIN ST,BOSTON,2115,1276157,1/1/2023,-71.08601279999999,42.3456479
21.0,ST GERMAIN ST,BOSTON,2115,1276157,1/1/2023,-71.0861408,42.3456682
23.0,ST GERMAIN ST,BOSTON,2115,1276157,1/1/2023,-71.08606619999999,42.3456575
25.0,ST GERMAIN ST,BOSTON,2115,1276157,1/1/2023,-71.0859931,42.3456474
27.0,ST GERMAIN ST,BOSTON,2115,1548100,1/1/2023,-71.0859199,42.3456321
29.0,ST GERMAIN ST,BOSTON,2115,1435096,1/1/2023,-71.0858271,42.3456534
31.0,ST GERMAIN ST,BOSTON,2115,1435096,1/1/2023,-71.085769,42.3456156
33.0,ST GERMAIN ST,BOSTON,2115,1435096,1/1/2023,-71.0856878,42.3455925
35.0,ST GERMAIN ST,BOSTON,2115,1435096,1/1/2023,-71.0855949,42.3455767
37.0,ST GERMAIN ST,BOSTON,2115,1436257,1/1/2023,-71.0855021,42.345598
39.0,ST GERMAIN ST,BOSTON,2115,1435096,1/1/2023,-71.0854441,42.3455602
41.0,ST GERMAIN ST,BOSTON,2115,1435096,1/1/2023,-71.0853628,42.3455371
43.0,ST GERMAIN ST,BOSTON,2115,1276157,1/1/2023,-71.08527,42.3455584
45.0,ST GERMAIN ST,BOSTON,2115,1276157,1/1/2023,-71.08521189999999,42.3455392
47.0,ST GERMAIN ST,BOSTON,2115,1276157,1/1/2023,-71.08508429999999,42.3455267
49.0,ST GERMAIN ST,BOSTON,2115,1734800,1/1/2023,-71.0850109,42.3455061
51.0,ST GERMAIN ST,BOSTON,2115,1276157,1/1/2023,-71.08499139999999,42.3455108
53.0,ST GERMAIN ST,BOSTON,2115,1276157,1/1/2023,-71.0849102,42.3454877
55.0,ST GERMAIN ST,BOSTON,2115,1276157,1/1/2023,-71.0848405,42.3454758
57.0,ST GERMAIN ST,BOSTON,2115,1276157,1/1/2023,-71.0847593,42.3454712
59.0,ST GERMAIN ST,BOSTON,2115,1276157,1/1/2023,-71.0846262,42.3454683
61.0,ST GERMAIN ST,BOSTON,2115,1276157,1/1/2023,-71.0845916,42.3455108
63.0,ST GERMAIN ST,BOSTON,2115,1276157,1/1/2023,-71.08453879999999,42.34544289999999
65.0,ST GERMAIN ST,BOSTON,2115,1276157,1/1/2023,-71.0844807,42.3454237
67.0,ST GERMAIN ST,BOSTON,2115,4144030,1/1/2023,-71.0842718,42.3453695
,Dalton ST,BOSTON,2115,0,1/1/2023,-71.0931667,42.3592647
60.0,ST GERMAIN ST,BOSTON,2115,1715852,1/1/2023,-71.0847361,42.34574569999999
58.0,ST GERMAIN ST,BOSTON,2115,1711210,1/1/2023,-71.0847379,42.3457395
56.0,ST GERMAIN ST,BOSTON,2115,1382890,1/1/2023,-71.08485209999999,42.3457098
54.0,ST GERMAIN ST,BOSTON,2115,1395651,1/1/2023,-71.0849102,42.3457476
52.0,ST GERMAIN ST,BOSTON,2115,1434500,1/1/2023,-71.08499139999999,42.3457336
50.0,ST GERMAIN ST,BOSTON,2115,1533000,1/1/2023,-71.0850495,42.3457714
48.0,ST GERMAIN ST,BOSTON,2115,1392171,1/1/2023,-71.0851307,42.3457945
46.0,ST GERMAIN ST,BOSTON,2115,1679000,1/1/2023,-71.08521189999999,42.3457991
44.0,ST GERMAIN ST,BOSTON,2115,1392171,1/1/2023,-71.08527,42.3458183
42.0,ST GERMAIN ST,BOSTON,2115,1392171,1/1/2023,-71.08535119999999,42.3458228
40.0,ST GERMAIN ST,BOSTON,2115,1392171,1/1/2023,-71.0854092,42.345842
38.0,ST GERMAIN ST,BOSTON,2115,1392171,1/1/2023,-71.0855021,42.3458207
36.0,ST GERMAIN ST,BOSTON,2115,1392171,1/1/2023,-71.0855833,42.3458439
34.0,ST GERMAIN ST,BOSTON,2115,1392171,1/1/2023,-71.0856414,42.3458445
32.0,ST GERMAIN ST,BOSTON,2115,1392171,1/1/2023,-71.0856994,42.3458822
30.0,ST GERMAIN ST,BOSTON,2115,1392171,1/1/2023,-71.08578059999999,42.3459054
28.0,ST GERMAIN ST,BOSTON,2115,1392171,1/1/2023,-71.0858619,42.34591
26.0,ST GERMAIN ST,BOSTON,2115,1392171,1/1/2023,-71.0859199,42.3459291
24.0,ST GERMAIN ST,BOSTON,2115,1392171,1/1/2023,-71.08601279999999,42.3459078
22.0,ST GERMAIN ST,BOSTON,2115,1392171,1/1/2023,-71.0860719,42.3459352
20.0,ST GERMAIN ST,BOSTON,2115,1392171,1/1/2023,-71.086152,42.34593160000001
18.0,ST GERMAIN ST,BOSTON,2115,1392171,1/1/2023,-71.0862101,42.3459693
16.0,ST GERMAIN ST,BOSTON,2115,1392171,1/1/2023,-71.0862913,42.3459554
14.0,ST GERMAIN ST,BOSTON,2115,1392171,1/1/2023,-71.08637259999999,42.3459785
12.0,ST GERMAIN ST,BOSTON,2115,1392171,1/1/2023,-71.0864306,42.3459791
10.0,ST GERMAIN ST,BOSTON,2115,1392171,1/1/2023,-71.0865118,42.34600229999999
8.0,ST GERMAIN ST,BOSTON,2115,1334164,1/1/2023,-71.0865815,42.3460141
